measurement,deployment_id,timestamp,sensors/Cond,sensors/DOpct,sensors/Sal,sensors/Temp,sensors/Turb,sensors/pH,sensors/lat,sensors/lon,,,
Alan,17,2023-01-03T17:45:00+00:00,420,84.3,0.32,6.413,58.94,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-03T18:00:00+00:00,422.6,83.2,0.32,6.447,46.64,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-03T18:15:00+00:00,425.3,80.9,0.32,6.527,51.78,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-03T18:30:00+00:00,442.1,81.2,0.33,6.805,29.56,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-03T18:45:00+00:00,444.5,81.2,0.33,6.813,30.55,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T19:00:00+00:00,431.3,84.7,0.32,6.645,28.48,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T19:15:00+00:00,434.9,81.5,0.33,6.717,29.54,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T19:30:00+00:00,430.5,83.5,0.32,6.658,30.92,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T19:45:00+00:00,428.5,84.5,0.32,6.658,29.59,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-03T20:00:00+00:00,434.5,81.2,0.33,6.744,29.84,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T20:15:00+00:00,445.8,81.5,0.33,6.808,29.52,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T20:30:00+00:00,441.2,81.3,0.33,6.736,29.54,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-03T20:45:00+00:00,435,82.6,0.33,6.695,30.78,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-03T21:00:00+00:00,438.4,82.3,0.33,6.742,29.83,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-03T21:15:00+00:00,454.2,82.5,0.34,6.912,29.93,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-03T21:30:00+00:00,437.6,82.3,0.33,6.732,30.01,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-03T21:45:00+00:00,439,83,0.33,6.77,33.11,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T22:00:00+00:00,440.9,83.7,0.33,6.746,29.75,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T22:15:00+00:00,431.6,84.2,0.32,6.727,32.18,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T22:30:00+00:00,450.9,83.3,0.34,6.762,44.58,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T22:45:00+00:00,437.4,82.1,0.33,6.643,30.26,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-03T23:00:00+00:00,438.1,83.6,0.33,6.593,29.76,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-03T23:15:00+00:00,431.8,83.6,0.33,6.485,30.11,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-03T23:30:00+00:00,432.3,83.5,0.33,6.495,30.07,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-03T23:45:00+00:00,432.6,86.4,0.33,6.526,28.94,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T00:00:00+00:00,441.8,82.5,0.33,6.654,28.79,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T00:15:00+00:00,432.8,82.6,0.33,6.673,29.63,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T00:30:00+00:00,437.8,83.8,0.33,6.644,42.04,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T00:45:00+00:00,434.4,85.4,0.33,6.602,29.62,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T01:00:00+00:00,433.2,84.1,0.33,6.587,29.66,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T01:15:00+00:00,432,84.3,0.33,6.608,31.45,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T01:30:00+00:00,431.2,84,0.32,6.561,30.05,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T01:45:00+00:00,431.1,84,0.32,6.559,30.19,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T02:00:00+00:00,426.8,85.2,0.32,6.558,30.09,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T02:15:00+00:00,427.8,83,0.32,6.557,29.88,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T02:30:00+00:00,428.8,82.3,0.32,6.559,30.02,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T02:45:00+00:00,431.3,83.4,0.32,6.603,29.99,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T03:00:00+00:00,433,83.4,0.33,6.649,29.92,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T03:15:00+00:00,432.5,83.1,0.33,6.633,29.9,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T03:30:00+00:00,431.6,82.8,0.32,6.625,29.97,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T03:45:00+00:00,432.3,83.5,0.33,6.621,29.96,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T04:00:00+00:00,432.6,85.4,0.33,6.619,70.74,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T04:15:00+00:00,428.8,85.4,0.32,6.596,30.47,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T04:30:00+00:00,430.5,84.4,0.32,6.591,30.32,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T04:45:00+00:00,434,84.2,0.33,6.626,29.94,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T05:00:00+00:00,431.8,83.9,0.33,6.58,32.9,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T05:15:00+00:00,429.5,84.5,0.32,6.554,31.04,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T05:30:00+00:00,430.3,82.5,0.32,6.566,32.21,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T05:45:00+00:00,430.5,85.4,0.32,6.579,32.6,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T06:00:00+00:00,432.4,83,0.33,6.606,33.78,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T06:15:00+00:00,434,83.2,0.33,6.629,35.11,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T06:30:00+00:00,434.4,83.4,0.33,6.621,34.45,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T06:45:00+00:00,431.4,83,0.32,6.599,32.7,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T07:00:00+00:00,432.6,82,0.33,6.627,32.55,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T07:15:00+00:00,430.8,83.5,0.32,6.65,30.65,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T07:30:00+00:00,431.7,82.5,0.32,6.624,31.06,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T07:45:00+00:00,433.5,83.3,0.33,6.627,30.52,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T08:00:00+00:00,432.8,84.4,0.33,6.62,31.56,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T08:15:00+00:00,430.4,85.4,0.32,6.582,30.49,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T08:30:00+00:00,431.2,84.3,0.32,6.596,31.58,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T08:45:00+00:00,429.4,84.4,0.32,6.572,29.54,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T09:00:00+00:00,429.9,82.5,0.32,6.565,29.84,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T09:15:00+00:00,428.5,83.6,0.32,6.578,30.89,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T09:30:00+00:00,436.3,83.1,0.33,6.648,29.64,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T09:45:00+00:00,433.8,82.6,0.33,6.646,29.88,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T10:00:00+00:00,432.9,83.2,0.33,6.647,29.98,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T10:15:00+00:00,431.6,82.2,0.32,6.662,30.91,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T10:30:00+00:00,430.6,82.4,0.32,6.657,32.62,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T10:45:00+00:00,434.4,82.1,0.33,6.682,30.09,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T11:00:00+00:00,432.8,83.1,0.33,6.649,31.48,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T11:15:00+00:00,430.7,82.8,0.32,6.628,27.27,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T11:30:00+00:00,431.6,82.6,0.32,6.624,27.57,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T11:45:00+00:00,430.1,82,0.32,6.619,27.68,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T12:00:00+00:00,431,82.4,0.32,6.615,27.67,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T12:15:00+00:00,432.7,80.1,0.33,6.658,27.81,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T12:30:00+00:00,433.3,78.99,0.33,6.679,27.73,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T12:45:00+00:00,431.6,82.7,0.32,6.652,28.05,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T13:00:00+00:00,426.2,84.2,0.32,6.616,28.2,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T13:15:00+00:00,426.3,82.8,0.32,6.601,27.21,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T13:30:00+00:00,428.8,82.9,0.32,6.599,27.61,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T13:45:00+00:00,429.2,82.5,0.32,6.602,27.97,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T14:00:00+00:00,426.4,82.9,0.32,6.614,28.2,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T14:15:00+00:00,423.5,82.5,0.32,6.638,27.08,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T14:30:00+00:00,434.5,83.4,0.33,6.667,27.02,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T14:45:00+00:00,428.3,82.2,0.32,6.718,26.75,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T15:00:00+00:00,428.9,82.5,0.32,6.744,25.85,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T15:15:00+00:00,431.3,82.7,0.32,6.744,26.04,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-04T15:30:00+00:00,428.6,84.5,0.32,6.667,27.74,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T15:45:00+00:00,429.6,86.1,0.32,6.634,26.84,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-04T16:00:00+00:00,432,85.9,0.32,6.637,26.76,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T16:15:00+00:00,434.1,86.8,0.33,6.698,27.35,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T16:30:00+00:00,426.4,86.5,0.32,6.704,27.02,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T16:45:00+00:00,433.5,85.6,0.33,6.715,26.42,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T17:00:00+00:00,432.7,85.3,0.32,6.693,27.15,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T17:15:00+00:00,428.8,87.9,0.32,6.678,26.61,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T17:30:00+00:00,427.1,88.1,0.32,6.665,26.69,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T17:45:00+00:00,428.3,86.7,0.32,6.641,25.54,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T18:00:00+00:00,428.7,87.7,0.32,6.605,26.09,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T18:15:00+00:00,430.9,90.7,0.32,6.622,26.01,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T18:30:00+00:00,427.9,88.8,0.32,6.607,25.51,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-04T18:45:00+00:00,426.8,89.5,0.32,6.61,25.75,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T19:00:00+00:00,424.2,89.4,0.32,6.63,25.65,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T19:15:00+00:00,418,90.2,0.31,6.644,91,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-04T19:30:00+00:00,421.7,91,0.32,6.675,25.83,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-04T19:45:00+00:00,419.3,88.2,0.31,6.694,25.25,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-04T20:00:00+00:00,420,91.1,0.31,6.782,26.86,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-04T20:15:00+00:00,411.8,92,0.31,6.802,29.06,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-04T20:30:00+00:00,421.4,90.9,0.32,6.814,25.78,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T20:45:00+00:00,419.9,90,0.31,6.816,26.23,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T21:00:00+00:00,423.2,90.4,0.32,6.79,26.08,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T21:15:00+00:00,423.3,90,0.32,6.764,26.35,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-04T21:30:00+00:00,418.9,91.4,0.31,6.753,26.26,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T21:45:00+00:00,418.2,92.2,0.31,6.737,26.7,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T22:00:00+00:00,420.8,92.1,0.32,6.728,26.3,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T22:15:00+00:00,422.1,90.3,0.32,6.749,25.99,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-04T22:30:00+00:00,422,88.9,0.32,6.846,25.64,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-04T22:45:00+00:00,427.1,89.5,0.32,6.956,25.44,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-04T23:00:00+00:00,434.9,89.4,0.32,7.046,25.49,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T23:15:00+00:00,427.1,90.1,0.32,7.037,25.03,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-04T23:30:00+00:00,437.8,90.5,0.33,7.077,25.68,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-04T23:45:00+00:00,433,89.6,0.32,7.075,25.1,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T00:00:00+00:00,429.5,89.2,0.32,7.058,25.91,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T00:15:00+00:00,437.9,91.5,0.33,7.006,25.31,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T00:30:00+00:00,437.4,93.6,0.33,6.905,25.21,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-05T00:45:00+00:00,437.8,95.5,0.33,6.841,34.61,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-05T01:00:00+00:00,434.4,94.8,0.33,6.808,52.16,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-05T01:15:00+00:00,435.2,95.4,0.33,6.8,27.27,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-05T01:30:00+00:00,430.5,94.5,0.32,6.853,25.07,7.2,41.12781667,-73.808,,,
Alan,17,2023-01-05T01:45:00+00:00,433.3,93.3,0.32,6.841,25.26,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-05T02:00:00+00:00,430.6,95.9,0.32,6.808,25.04,7.2,41.12781667,-73.808,,,
Alan,17,2023-01-05T02:15:00+00:00,430.2,97.2,0.32,6.761,24.68,7.21,41.12781667,-73.808,,,
Alan,17,2023-01-05T02:30:00+00:00,434.4,96.6,0.33,6.755,25.26,7.21,41.12781667,-73.808,,,
Alan,17,2023-01-05T02:45:00+00:00,426,96.3,0.32,6.769,63.91,7.21,41.12781667,-73.808,,,
Alan,17,2023-01-05T03:00:00+00:00,427.7,96,0.32,6.825,24.26,7.21,41.12781667,-73.808,,,
Alan,17,2023-01-05T03:15:00+00:00,427.9,94.6,0.32,6.812,48.48,7.21,41.12781667,-73.808,,,
Alan,17,2023-01-05T03:30:00+00:00,427.1,93.6,0.32,6.83,43.61,7.21,41.12781667,-73.808,,,
Alan,17,2023-01-05T03:45:00+00:00,429.8,92.9,0.32,6.861,24.87,7.2,41.12781667,-73.808,,,
Alan,17,2023-01-05T04:00:00+00:00,432.4,93.4,0.32,6.89,24.29,7.2,41.12781667,-73.808,,,
Alan,17,2023-01-05T04:15:00+00:00,431.5,91.7,0.32,6.943,25.77,7.19,41.12781667,-73.808,,,
Alan,17,2023-01-05T04:30:00+00:00,433.6,91.9,0.32,7.007,24.17,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-05T04:45:00+00:00,437.2,91.8,0.33,7.049,25.26,7.18,41.12781667,-73.808,,,
Alan,17,2023-01-05T05:00:00+00:00,442.2,93.1,0.33,7.058,24.78,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-05T05:15:00+00:00,440.3,92.1,0.33,7.054,27.71,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-05T05:30:00+00:00,439.1,91.7,0.33,7.074,25.24,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-05T05:45:00+00:00,442,91.4,0.33,7.075,24.96,7.17,41.12781667,-73.808,,,
Alan,17,2023-01-05T06:00:00+00:00,440.9,92.1,0.33,7.099,25.22,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-05T06:15:00+00:00,442.8,89.1,0.33,7.143,25.33,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-05T06:30:00+00:00,443,89.9,0.33,7.166,37.98,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T06:45:00+00:00,442.1,88.7,0.33,7.168,25.44,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T07:00:00+00:00,440.3,89.4,0.33,7.219,24.55,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T07:15:00+00:00,438.6,87.6,0.32,7.22,24.87,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T07:30:00+00:00,437.6,85.1,0.32,7.217,24.33,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T07:45:00+00:00,439,88.1,0.33,7.202,24.93,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T08:00:00+00:00,439.6,88.6,0.33,7.21,25.9,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T08:15:00+00:00,439.6,86.6,0.33,7.219,24.93,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T08:30:00+00:00,439.6,83.6,0.33,7.235,25.18,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T08:45:00+00:00,439.1,81.7,0.32,7.251,25.56,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T09:00:00+00:00,438.2,83.6,0.32,7.303,25.19,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T09:15:00+00:00,434.3,82.2,0.32,7.361,24.86,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T09:30:00+00:00,436.9,83.1,0.32,7.303,26.99,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T09:45:00+00:00,439.1,81,0.32,7.29,24.8,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T10:00:00+00:00,440.2,81.8,0.33,7.212,24.48,7.09,41.12781667,-73.808,,,
Alan,17,2023-01-05T10:15:00+00:00,441,81.3,0.33,7.144,25.24,7.09,41.12781667,-73.808,,,
Alan,17,2023-01-05T10:30:00+00:00,441.4,82.9,0.33,7.066,25.71,7.09,41.12781667,-73.808,,,
Alan,17,2023-01-05T10:45:00+00:00,441.2,81.6,0.33,7.079,24.71,7.09,41.12781667,-73.808,,,
Alan,17,2023-01-05T11:00:00+00:00,441.8,80.3,0.33,7.136,101.7,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T11:15:00+00:00,440.8,78.79,0.33,7.206,25.21,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T11:30:00+00:00,440.5,80.3,0.33,7.205,24.55,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T11:45:00+00:00,442.1,85.9,0.33,7.191,25.87,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T12:00:00+00:00,442.6,84.5,0.33,7.232,25.47,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T12:15:00+00:00,440,85.5,0.33,7.238,26.35,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T12:30:00+00:00,438.1,85.3,0.32,7.224,25.9,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T12:45:00+00:00,441.2,88.7,0.33,7.251,26.07,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T13:00:00+00:00,440.7,89,0.33,7.227,24.6,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T13:15:00+00:00,440.5,87,0.33,7.231,25.07,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T13:30:00+00:00,439.2,87.6,0.32,7.248,24.99,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T13:45:00+00:00,438,91.2,0.32,7.154,25.78,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T14:00:00+00:00,436.4,91.1,0.32,7.106,26.66,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T14:15:00+00:00,436.8,92.1,0.32,7.116,26.9,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T14:30:00+00:00,439.2,92.1,0.33,7.158,24.73,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-05T14:45:00+00:00,439.2,90.1,0.32,7.285,26.83,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T15:00:00+00:00,443.4,87.9,0.33,7.408,25.65,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T15:15:00+00:00,444.4,85.8,0.33,7.445,25.03,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T15:30:00+00:00,445.9,85.6,0.33,7.476,25.38,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T15:45:00+00:00,449.1,85.7,0.33,7.544,25.08,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T16:00:00+00:00,448.4,84.8,0.33,7.52,24.86,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T16:15:00+00:00,447.8,85.1,0.33,7.498,26.09,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T16:30:00+00:00,448.4,85.7,0.33,7.533,28.94,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T16:45:00+00:00,448.4,84.6,0.33,7.45,26.03,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T17:00:00+00:00,450.2,86.8,0.33,7.489,26.33,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T17:15:00+00:00,447.8,86.2,0.33,7.473,24.86,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T17:30:00+00:00,451.1,92.6,0.33,7.464,25.5,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T17:45:00+00:00,452.7,88.7,0.33,7.576,29.61,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T18:00:00+00:00,456,87,0.33,7.638,26.37,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T18:15:00+00:00,450.6,88.9,0.33,7.531,25.53,7.1,41.12781667,-73.808,,,
Alan,17,2023-01-05T18:30:00+00:00,452,93.7,0.33,7.466,32.09,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T18:45:00+00:00,447.2,95.1,0.33,7.305,25.32,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T19:00:00+00:00,447.3,91.2,0.33,7.403,26.26,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T19:15:00+00:00,447.9,90,0.33,7.405,24.34,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T19:30:00+00:00,444.8,92.4,0.33,7.333,25.35,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T19:45:00+00:00,444.2,90.7,0.33,7.264,65.05,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T20:00:00+00:00,443.3,89.8,0.33,7.311,26.1,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T20:15:00+00:00,443.6,90.9,0.33,7.298,25.8,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T20:30:00+00:00,444.4,90.5,0.33,7.38,24.79,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-05T20:45:00+00:00,445.1,89.8,0.33,7.421,25.55,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T21:00:00+00:00,445.1,88.2,0.33,7.469,26.99,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T21:15:00+00:00,445.8,90,0.33,7.447,29.36,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T21:30:00+00:00,448.1,88.5,0.33,7.509,27.36,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T21:45:00+00:00,449.3,89,0.33,7.626,32.19,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T22:00:00+00:00,452.4,90,0.33,7.671,65.55,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-05T22:15:00+00:00,458.1,87,0.33,7.836,74.75,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T22:30:00+00:00,458,89,0.33,7.802,27.75,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T22:45:00+00:00,458.5,88.9,0.33,7.841,25.89,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T23:00:00+00:00,455.8,92.1,0.33,7.639,24.79,7.11,41.12781667,-73.808,,,
Alan,17,2023-01-05T23:15:00+00:00,451.3,93.3,0.33,7.47,25.43,7.12,41.12781667,-73.808,,,
Alan,17,2023-01-05T23:30:00+00:00,446.9,93,0.33,7.439,25.29,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-05T23:45:00+00:00,443.6,96.6,0.33,7.278,28.08,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-06T00:00:00+00:00,443.5,92.6,0.33,7.35,25.46,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-06T00:15:00+00:00,444.2,91.7,0.33,7.358,24.6,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-06T00:30:00+00:00,446.6,93.3,0.33,7.39,25.39,7.16,41.12781667,-73.808,,,
Alan,17,2023-01-06T00:45:00+00:00,449.2,93,0.33,7.469,31.05,7.15,41.12781667,-73.808,,,
Alan,17,2023-01-06T01:00:00+00:00,456.2,91.7,0.33,7.687,24.95,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-06T01:15:00+00:00,458.5,91.5,0.34,7.687,25.4,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-06T01:30:00+00:00,460,90.4,0.34,7.722,28.74,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-06T01:45:00+00:00,458,92.8,0.34,7.65,25.85,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-06T02:00:00+00:00,455.3,93,0.33,7.666,24.72,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-06T02:15:00+00:00,455.8,94.6,0.33,7.536,27.19,7.13,41.12781667,-73.808,,,
Alan,17,2023-01-06T02:30:00+00:00,453.6,94,0.33,7.495,25.38,7.14,41.12781667,-73.808,,,
Alan,17,2023-01-06T02:45:00+00:00,452.5,93.6,0.33,7.51,24.82,7.15,41.12781667,-73.808,,,
