measurement,deployment_id,timestamp,sensors/Cond,sensors/DOpct,sensors/Sal,sensors/Temp,sensors/Turb,sensors/lat,sensors/lon,sensors/pH,
Ada,16,2022-12-18T02:30:00+00:00,455.8,96.5,0.36,5.084,5.97,41.12728333,-73.80816667,7.48,
Ada,16,2022-12-18T02:45:00+00:00,455.1,96.5,0.36,5.059,5.91,41.12728333,-73.80816667,7.48,
Ada,16,2022-12-18T03:00:00+00:00,454.7,96.2,0.36,5.044,5.93,41.12728333,-73.80816667,7.48,
Ada,16,2022-12-18T03:15:00+00:00,455.6,95.8,0.36,5.046,5.7,41.12726667,-73.80816667,7.48,
Ada,16,2022-12-18T03:30:00+00:00,455.1,95.7,0.36,5.04,6.45,41.12725,-73.80816667,7.48,
Ada,16,2022-12-18T03:45:00+00:00,455.2,94.9,0.36,5.031,6.33,41.12726667,-73.808,7.48,
Ada,16,2022-12-18T04:00:00+00:00,453.2,95.7,0.36,5.011,5.95,41.12725,-73.808,7.48,
Ada,16,2022-12-18T04:15:00+00:00,452.2,95.9,0.36,4.997,6.39,41.12725,-73.808,7.48,
Ada,16,2022-12-18T04:30:00+00:00,452.4,95.1,0.36,4.992,6.34,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T04:45:00+00:00,450.4,93.9,0.36,4.986,6.36,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T05:00:00+00:00,452.4,94.2,0.36,5.006,6.17,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T05:15:00+00:00,453.1,94.6,0.36,4.996,6.17,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T05:30:00+00:00,451.1,93.5,0.36,4.996,6.14,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T05:45:00+00:00,452.8,94.6,0.36,5.051,5.8,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T06:00:00+00:00,448.7,94,0.35,5.027,6.19,41.12721667,-73.80816667,7.46,
Ada,16,2022-12-18T06:15:00+00:00,445.4,94.7,0.35,4.916,6.64,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T06:30:00+00:00,445.6,94.7,0.35,4.924,6.18,41.12721667,-73.80816667,7.46,
Ada,16,2022-12-18T06:45:00+00:00,449.9,95.4,0.36,4.959,6.54,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T07:00:00+00:00,446.7,95.3,0.35,4.938,6.53,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T07:15:00+00:00,451.7,95.2,0.36,4.973,6.42,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T07:30:00+00:00,452.2,93.4,0.36,4.967,6.13,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T07:45:00+00:00,454,93.5,0.36,5.005,6.48,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T08:00:00+00:00,454.1,95.2,0.36,5.011,6.45,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T08:15:00+00:00,453.6,94.8,0.36,5.006,6.41,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T08:30:00+00:00,454.5,93,0.36,5.015,6.44,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T08:45:00+00:00,452.9,93.2,0.36,4.982,6.56,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-18T09:00:00+00:00,452.8,94.8,0.36,4.975,6.51,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T09:15:00+00:00,454.9,93.7,0.36,4.983,6.68,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T09:30:00+00:00,453.9,94.9,0.36,4.975,6.52,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T09:45:00+00:00,452.1,94.7,0.36,4.966,5.87,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T10:00:00+00:00,455,93.5,0.36,4.975,6.59,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T10:15:00+00:00,450.5,93.1,0.36,4.892,6.35,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T10:30:00+00:00,450.8,94.3,0.36,4.892,6.75,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T10:45:00+00:00,447.4,93.7,0.36,4.831,6.75,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T11:00:00+00:00,449.3,94.1,0.36,4.881,6.17,41.12725,-73.808,7.46,
Ada,16,2022-12-18T11:15:00+00:00,445.6,94.1,0.35,4.843,7.17,41.12725,-73.808,7.46,
Ada,16,2022-12-18T11:30:00+00:00,454.9,95.2,0.36,4.979,6.77,41.12725,-73.808,7.46,
Ada,16,2022-12-18T11:45:00+00:00,456.2,93.9,0.36,5.002,6.55,41.12725,-73.808,7.46,
Ada,16,2022-12-18T12:00:00+00:00,453,94.5,0.36,4.918,6.9,41.12725,-73.808,7.47,
Ada,16,2022-12-18T12:15:00+00:00,449.4,93.7,0.36,4.842,6.12,41.12723333,-73.808,7.46,
Ada,16,2022-12-18T12:30:00+00:00,451.7,93.9,0.36,4.879,6.68,41.12723333,-73.808,7.46,
Ada,16,2022-12-18T12:45:00+00:00,450.8,94,0.36,4.896,6.94,41.12723333,-73.808,7.46,
Ada,16,2022-12-18T13:00:00+00:00,452.4,92.6,0.36,4.924,6.91,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T13:15:00+00:00,452.6,92,0.36,4.94,6.88,41.12725,-73.80816667,7.45,
Ada,16,2022-12-18T13:30:00+00:00,451.6,93.2,0.36,4.916,6.65,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T13:45:00+00:00,447.1,93.8,0.35,4.885,5.99,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T14:00:00+00:00,454.5,94.5,0.36,4.918,6.35,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T14:15:00+00:00,449.6,94.1,0.36,4.842,6.02,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-18T14:30:00+00:00,448.3,94.8,0.36,4.803,5.61,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T14:45:00+00:00,445.1,94.6,0.35,4.819,6.49,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T15:00:00+00:00,443.5,94.4,0.35,4.783,5.96,41.12723333,-73.80816667,7.47,
Ada,16,2022-12-18T15:15:00+00:00,449.9,94.1,0.36,4.796,6.09,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T15:30:00+00:00,453.8,94,0.36,4.865,6.44,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-18T15:45:00+00:00,453.3,95.6,0.36,4.944,6.77,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T16:00:00+00:00,439.5,94.9,0.35,4.727,6.5,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T16:15:00+00:00,445.4,94.5,0.35,4.785,6.77,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T16:30:00+00:00,452.6,94.2,0.36,4.88,6.87,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T16:45:00+00:00,454.2,94.9,0.36,4.893,6.19,41.12725,-73.80816667,7.46,
Ada,16,2022-12-18T17:00:00+00:00,454.4,95.7,0.36,4.931,7.77,41.12725,-73.80816667,7.47,
Ada,16,2022-12-18T17:15:00+00:00,451.1,95,0.36,4.854,54.82,41.12726667,-73.808,7.47,
Ada,16,2022-12-18T17:30:00+00:00,452.4,94.8,0.36,4.871,6.67,41.12726667,-73.808,7.46,
Ada,16,2022-12-18T17:45:00+00:00,431.9,94.4,0.35,4.531,6.36,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-18T18:00:00+00:00,436.2,95.1,0.35,4.62,6.99,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-18T18:15:00+00:00,427.7,95,0.34,4.272,6.46,41.12726667,-73.80816667,7.49,
Ada,16,2022-12-18T18:30:00+00:00,421,94.3,0.34,4.252,6.06,41.12725,-73.80816667,7.49,
Ada,16,2022-12-18T18:45:00+00:00,462.2,95.6,0.37,4.913,6.25,41.12723333,-73.80816667,7.47,
Ada,16,2022-12-18T19:00:00+00:00,425.1,95.8,0.34,4.403,8.2,41.12725,-73.808,7.5,
Ada,16,2022-12-18T19:15:00+00:00,452.3,96.2,0.36,4.826,5.8,41.12725,-73.808,7.48,
Ada,16,2022-12-18T19:30:00+00:00,427.2,96.4,0.34,4.483,5.93,41.12725,-73.808,7.5,
Ada,16,2022-12-18T19:45:00+00:00,432.5,96.6,0.35,4.589,6.73,41.12725,-73.808,7.5,
Ada,16,2022-12-18T20:00:00+00:00,436.8,96.4,0.35,4.683,6.21,41.12725,-73.80816667,7.49,
Ada,16,2022-12-18T20:15:00+00:00,443.2,96.9,0.35,4.778,6.72,41.12726667,-73.80816667,7.49,
Ada,16,2022-12-18T20:30:00+00:00,434.1,96.8,0.35,4.671,6,41.12726667,-73.80816667,7.5,
Ada,16,2022-12-18T20:45:00+00:00,422.2,97.1,0.34,4.333,6.19,41.12726667,-73.80816667,7.52,
Ada,16,2022-12-18T21:00:00+00:00,426.7,97.1,0.34,4.423,7.14,41.12726667,-73.80816667,7.52,
Ada,16,2022-12-18T21:15:00+00:00,424.7,97.1,0.34,4.412,6.01,41.12726667,-73.80816667,7.51,
Ada,16,2022-12-18T21:30:00+00:00,423.7,97.1,0.34,4.315,6.34,41.12726667,-73.80816667,7.52,
Ada,16,2022-12-18T21:45:00+00:00,425.9,96.9,0.34,4.356,6.66,41.12725,-73.80816667,7.52,
Ada,16,2022-12-18T22:00:00+00:00,424.4,96.5,0.34,4.318,6.09,41.12725,-73.80816667,7.51,
Ada,16,2022-12-18T22:15:00+00:00,425.6,96.6,0.34,4.322,6.78,41.12725,-73.80816667,7.51,
Ada,16,2022-12-18T22:30:00+00:00,428.7,96.6,0.34,4.388,6.39,41.12723333,-73.80816667,7.51,
Ada,16,2022-12-18T22:45:00+00:00,420.2,96.4,0.34,4.212,6.32,41.12723333,-73.80816667,7.51,
Ada,16,2022-12-18T23:00:00+00:00,420.1,97.5,0.34,4.179,6.83,41.12725,-73.80816667,7.52,
Ada,16,2022-12-18T23:15:00+00:00,420.7,97.1,0.34,4.213,7.31,41.12725,-73.80816667,7.52,
Ada,16,2022-12-18T23:30:00+00:00,420.7,96.2,0.34,4.209,7.55,41.12725,-73.80816667,7.51,
Ada,16,2022-12-18T23:45:00+00:00,420.5,95,0.34,4.221,6.38,41.12725,-73.80816667,7.51,
Ada,16,2022-12-19T00:00:00+00:00,429.2,97.7,0.34,4.518,6.71,41.12725,-73.80816667,7.51,
Ada,16,2022-12-19T00:15:00+00:00,445.8,96.4,0.36,4.677,7.19,41.12725,-73.80816667,7.5,
Ada,16,2022-12-19T00:30:00+00:00,437.1,94.6,0.35,4.629,7.16,41.12725,-73.80816667,7.5,
Ada,16,2022-12-19T00:45:00+00:00,442.4,96.2,0.35,4.749,6.84,41.12725,-73.80816667,7.49,
Ada,16,2022-12-19T01:00:00+00:00,444.2,96.3,0.35,4.765,6.4,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T01:15:00+00:00,448.8,95.6,0.36,4.867,6.91,41.12726667,-73.80816667,7.48,
Ada,16,2022-12-19T01:30:00+00:00,451.7,96.1,0.36,4.959,6.16,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T01:45:00+00:00,455.2,95.5,0.36,5.042,6.27,41.12728333,-73.80816667,7.47,
Ada,16,2022-12-19T02:00:00+00:00,459,96,0.36,5.028,6.26,41.1273,-73.80816667,7.47,
Ada,16,2022-12-19T02:15:00+00:00,464.3,95.9,0.37,5.16,6.98,41.12728333,-73.80816667,7.46,
Ada,16,2022-12-19T02:30:00+00:00,468,96.1,0.37,5.209,6.52,41.12728333,-73.80816667,7.45,
Ada,16,2022-12-19T02:45:00+00:00,464.2,96.2,0.37,5.156,6.86,41.12726667,-73.80816667,7.45,
Ada,16,2022-12-19T03:00:00+00:00,461.5,93.6,0.36,5.098,6.87,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-19T03:15:00+00:00,457.6,95.4,0.36,5.009,6.65,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T03:30:00+00:00,454.8,97,0.36,4.981,6.65,41.12725,-73.80816667,7.47,
Ada,16,2022-12-19T03:45:00+00:00,455.3,96.9,0.36,4.975,6.5,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-19T04:00:00+00:00,462.1,96.7,0.37,4.962,6.93,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-19T04:15:00+00:00,440.9,95.9,0.35,4.573,6.57,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T04:30:00+00:00,445.6,97.1,0.36,4.639,6.74,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T04:45:00+00:00,435.7,95.6,0.35,4.289,6.38,41.12725,-73.80816667,7.49,
Ada,16,2022-12-19T05:00:00+00:00,426.8,95.7,0.34,4.173,6.58,41.12725,-73.80816667,7.49,
Ada,16,2022-12-19T05:15:00+00:00,434.1,96,0.35,4.389,7.13,41.12723333,-73.80816667,7.49,
Ada,16,2022-12-19T05:30:00+00:00,434.2,96.3,0.35,4.38,6.71,41.12723333,-73.80816667,7.48,
Ada,16,2022-12-19T05:45:00+00:00,425.6,95.2,0.35,4.027,7.17,41.12723333,-73.80816667,7.49,
Ada,16,2022-12-19T06:00:00+00:00,425,95.5,0.34,4.024,7.44,41.12723333,-73.80816667,7.49,
Ada,16,2022-12-19T06:15:00+00:00,460.4,96.1,0.37,4.894,7.33,41.12723333,-73.80816667,7.47,
Ada,16,2022-12-19T06:30:00+00:00,459,97.7,0.36,5.053,6.84,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-19T06:45:00+00:00,450.7,95.4,0.36,4.765,7.27,41.12723333,-73.80816667,7.48,
Ada,16,2022-12-19T07:00:00+00:00,454.7,95.9,0.36,4.926,7.22,41.12723333,-73.80816667,7.47,
Ada,16,2022-12-19T07:15:00+00:00,455.8,96.1,0.36,4.973,6.75,41.12723333,-73.80816667,7.46,
Ada,16,2022-12-19T07:30:00+00:00,462.1,96.6,0.36,5.123,7.14,41.12725,-73.80816667,7.46,
Ada,16,2022-12-19T07:45:00+00:00,460.1,96.4,0.36,5.055,7.02,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-19T08:00:00+00:00,463.9,96.2,0.36,5.179,6.99,41.12726667,-73.80816667,7.46,
Ada,16,2022-12-19T08:15:00+00:00,457.6,96.8,0.36,5.068,7.24,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T08:30:00+00:00,456.1,95.9,0.36,5.027,7.48,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T08:45:00+00:00,456.1,96.1,0.36,5.024,7.06,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T09:00:00+00:00,456.8,96.2,0.36,5.013,7.1,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T09:15:00+00:00,453.7,95.7,0.36,4.945,7.26,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T09:30:00+00:00,453.3,96.1,0.36,5.009,6.57,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T09:45:00+00:00,459.9,97.2,0.36,5.074,7.23,41.12725,-73.80816667,7.47,
Ada,16,2022-12-19T10:00:00+00:00,451.1,96.8,0.36,4.89,6.89,41.12725,-73.80816667,7.47,
Ada,16,2022-12-19T10:15:00+00:00,448.4,96.9,0.36,4.736,6.78,41.12726667,-73.80816667,7.48,
Ada,16,2022-12-19T10:30:00+00:00,457.3,96.7,0.36,4.89,6.74,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T10:45:00+00:00,456.5,97.7,0.36,5.026,7.09,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T11:00:00+00:00,457.8,97.3,0.36,4.917,7.31,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T11:15:00+00:00,452.8,97.4,0.36,4.903,10.58,41.12726667,-73.808,7.47,
Ada,16,2022-12-19T11:30:00+00:00,460.5,98,0.36,4.941,6.95,41.12726667,-73.808,7.47,
Ada,16,2022-12-19T11:45:00+00:00,454.5,96.7,0.36,4.928,6.81,41.12725,-73.808,7.47,
Ada,16,2022-12-19T12:00:00+00:00,453.7,96.7,0.36,4.818,6.87,41.12725,-73.808,7.48,
Ada,16,2022-12-19T12:15:00+00:00,461.6,97.1,0.36,5.029,7.05,41.12725,-73.808,7.47,
Ada,16,2022-12-19T12:30:00+00:00,455.1,96.7,0.36,4.854,7.52,41.12725,-73.808,7.47,
Ada,16,2022-12-19T12:45:00+00:00,456.4,96.8,0.36,4.835,6.81,41.12725,-73.808,7.47,
Ada,16,2022-12-19T13:00:00+00:00,449.3,96.7,0.36,4.798,7.46,41.12725,-73.808,7.47,
Ada,16,2022-12-19T13:15:00+00:00,464.7,97.4,0.37,4.969,6.83,41.12725,-73.80816667,7.47,
Ada,16,2022-12-19T13:30:00+00:00,452.5,96.4,0.36,4.777,7.61,41.12725,-73.80816667,7.47,
Ada,16,2022-12-19T13:45:00+00:00,459.5,96.4,0.36,4.868,6.52,41.12726667,-73.80816667,7.47,
Ada,16,2022-12-19T14:00:00+00:00,453.2,96.8,0.36,4.87,6.62,41.12726667,-73.80816667,7.48,
Ada,16,2022-12-19T14:15:00+00:00,456.8,96.7,0.36,4.884,7.21,41.12726667,-73.80816667,7.48,
Ada,16,2022-12-19T14:30:00+00:00,451.6,96.8,0.36,4.812,7.26,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T14:45:00+00:00,455.7,96.9,0.36,4.92,7.53,41.12723333,-73.80816667,7.47,
Ada,16,2022-12-19T15:00:00+00:00,452.4,96.9,0.36,4.842,6.95,41.12723333,-73.80816667,7.48,
Ada,16,2022-12-19T15:15:00+00:00,457.1,97.3,0.36,4.9,6.85,41.12723333,-73.80816667,7.47,
Ada,16,2022-12-19T15:30:00+00:00,465,97.5,0.37,4.864,6.97,41.12723333,-73.80816667,7.48,
Ada,16,2022-12-19T15:45:00+00:00,453.4,97.6,0.36,4.886,6.98,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T16:00:00+00:00,452.7,97.5,0.36,4.831,7.56,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T16:15:00+00:00,456.9,97.6,0.36,4.877,7.31,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T16:30:00+00:00,447.1,97.9,0.35,4.869,6.41,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T16:45:00+00:00,451.2,97.7,0.36,4.849,6.65,41.12725,-73.80816667,7.48,
Ada,16,2022-12-19T17:00:00+00:00,458.8,98,0.36,5.058,5.27,41.12726667,-73.80816667,7.48,
Ada,16,2022-12-19T17:15:00+00:00,442.6,97.8,0.35,4.713,5.89,41.12726667,-73.80816667,7.49,
Ada,16,2022-12-19T17:30:00+00:00,462.2,97.5,0.37,4.921,6.17,41.12726667,-73.808,7.47,
Ada,16,2022-12-19T17:45:00+00:00,439.5,97.4,0.35,4.502,6.09,41.12726667,-73.80816667,7.49,
Ada,16,2022-12-19T18:00:00+00:00,445.2,98.2,0.35,4.767,6.66,41.12726667,-73.808,7.49,
Ada,16,2022-12-19T18:15:00+00:00,450,98.4,0.36,4.537,6.9,41.12726667,-73.80816667,7.5,
Ada,16,2022-12-19T18:30:00+00:00,442.5,98,0.35,4.717,5.61,41.12725,-73.80816667,7.49,
Ada,16,2022-12-19T18:45:00+00:00,446.1,98.4,0.36,4.695,6.02,41.12723333,-73.808,7.49,
Ada,16,2022-12-19T19:00:00+00:00,445,98.5,0.35,4.754,6.86,41.12725,-73.808,7.49,
Ada,16,2022-12-19T19:15:00+00:00,455.9,98.6,0.36,4.888,6.62,41.12725,-73.808,7.49,
Ada,16,2022-12-19T19:30:00+00:00,445.3,98.6,0.35,4.703,6.11,41.12725,-73.808,7.5,
Ada,16,2022-12-19T19:45:00+00:00,447.2,98.7,0.36,4.643,6.28,41.12725,-73.808,7.5,
Ada,16,2022-12-19T20:00:00+00:00,449,98.9,0.36,4.779,6.26,41.12725,-73.808,7.49,
Ada,16,2022-12-19T20:15:00+00:00,457.6,99.1,0.36,4.866,5.85,41.12725,-73.80816667,7.49,
Ada,16,2022-12-19T20:30:00+00:00,453.1,99.5,0.36,4.794,5.47,41.12726667,-73.80816667,7.5,
Ada,16,2022-12-19T20:45:00+00:00,447.1,99.4,0.36,4.63,6.31,41.12726667,-73.80816667,7.5,
Ada,16,2022-12-19T21:00:00+00:00,446.9,99,0.36,4.712,6.39,41.12726667,-73.80816667,7.5,
Ada,16,2022-12-19T21:15:00+00:00,451.6,98.8,0.36,4.874,6.94,41.12728333,-73.80816667,7.49,
Ada,16,2022-12-19T21:30:00+00:00,446.1,99.8,0.35,4.773,6.3,41.12728333,-73.80816667,7.51,
Ada,16,2022-12-19T21:45:00+00:00,443.1,100.2,0.35,4.665,5.24,41.12726667,-73.80816667,7.51,
Ada,16,2022-12-19T22:00:00+00:00,433.5,98.8,0.35,4.28,7.17,41.12725,-73.80816667,7.52,
Ada,16,2022-12-19T22:15:00+00:00,440.7,99.1,0.35,4.457,6.37,41.12725,-73.80816667,7.51,
Ada,16,2022-12-19T22:30:00+00:00,442.6,99.4,0.36,4.435,5.94,41.12725,-73.80816667,7.52,
Ada,16,2022-12-19T22:45:00+00:00,442.1,98.8,0.35,4.445,7.51,41.12725,-73.80816667,7.52,
Ada,16,2022-12-19T23:00:00+00:00,444.2,98.4,0.36,4.501,7.62,41.12725,-73.80816667,7.51,
Ada,16,2022-12-19T23:15:00+00:00,470.9,99.9,0.37,5.152,7.41,41.12725,-73.80816667,7.49,
Ada,16,2022-12-19T23:30:00+00:00,461.4,99.2,0.37,4.865,6.79,41.12725,-73.80816667,7.51,
Ada,16,2022-12-19T23:45:00+00:00,456.7,99.4,0.36,4.947,5.68,41.12725,-73.80816667,7.5,
Ada,16,2022-12-20T00:00:00+00:00,450.4,98.4,0.36,4.675,7.04,41.12725,-73.80816667,7.51,
Ada,16,2022-12-20T00:15:00+00:00,451.6,99.3,0.36,4.601,5.77,41.12725,-73.80816667,7.51,
Ada,16,2022-12-20T00:30:00+00:00,450.1,99.6,0.36,4.688,6.24,41.12725,-73.80816667,7.5,
Ada,16,2022-12-20T00:45:00+00:00,448.4,98.9,0.36,4.657,6.33,41.12725,-73.80816667,7.5,
Ada,16,2022-12-20T01:00:00+00:00,442.4,99.1,0.35,4.504,6.2,41.12725,-73.80816667,7.51,
Ada,16,2022-12-20T01:15:00+00:00,450.9,99.3,0.36,4.526,6.01,41.12726667,-73.80816667,7.51,
Ada,16,2022-12-20T01:30:00+00:00,449.4,98.9,0.36,4.582,5.5,41.12728333,-73.80816667,7.5,
Ada,16,2022-12-20T01:45:00+00:00,450.1,99.6,0.36,4.657,7.39,41.12728333,-73.80816667,7.51,
Ada,16,2022-12-20T02:00:00+00:00,444.6,98.8,0.36,4.511,5.56,41.12728333,-73.80816667,7.5,
Ada,16,2022-12-20T02:15:00+00:00,448.8,99.3,0.36,4.643,6.92,41.12728333,-73.80816667,7.5,
Ada,16,2022-12-20T02:30:00+00:00,447.9,99.3,0.36,4.521,5.91,41.12726667,-73.80816667,7.51,
Ada,16,2022-12-20T02:45:00+00:00,448.9,99.2,0.36,4.512,5.92,41.12726667,-73.80816667,7.5,
Ada,16,2022-12-20T03:00:00+00:00,461.8,98.7,0.37,4.961,5.37,41.12726667,-73.80816667,7.49,
Ada,16,2022-12-20T03:15:00+00:00,457.1,99.1,0.36,4.828,5.92,41.12725,-73.80816667,7.49,
Ada,16,2022-12-20T03:30:00+00:00,453.6,99.1,0.36,4.622,6.93,41.12725,-73.80816667,7.5,
Ada,16,2022-12-20T03:45:00+00:00,446.1,98.8,0.36,4.468,5.65,41.12725,-73.80816667,7.5,
Ada,16,2022-12-20T04:00:00+00:00,445.4,99.2,0.36,4.484,6.33,41.12725,-73.80816667,7.51,
Ada,16,2022-12-20T04:15:00+00:00,443.9,99.3,0.36,4.489,5.46,41.12725,-73.80816667,7.51,
Ada,16,2022-12-20T04:30:00+00:00,442.5,98.9,0.36,4.354,6.35,41.12723333,-73.80816667,7.51,
Ada,16,2022-12-20T04:45:00+00:00,446.3,99.2,0.36,4.406,5.73,41.12723333,-73.80816667,7.51,
Ada,16,2022-12-20T05:00:00+00:00,452,98.8,0.36,4.65,7.25,41.12723333,-73.80816667,7.5,
Ada,16,2022-12-20T05:15:00+00:00,443.9,98.9,0.36,4.456,6.51,41.12721667,-73.80816667,7.51,
Ada,16,2022-12-20T05:30:00+00:00,443.5,99.2,0.36,4.411,6.51,41.12721667,-73.80816667,7.51,
Ada,16,2022-12-20T05:45:00+00:00,444.4,98.1,0.36,4.339,11.1,41.12721667,-73.80816667,7.5,
Ada,16,2022-12-20T06:00:00+00:00,440.2,98.7,0.36,4.275,6.84,41.12721667,-73.80816667,7.51,
Ada,16,2022-12-20T06:15:00+00:00,444.4,98.2,0.36,4.436,12.27,41.12721667,-73.80816667,7.5,
Ada,16,2022-12-20T06:30:00+00:00,440.3,98.5,0.36,4.281,7.34,41.12721667,-73.80816667,7.51,
Ada,16,2022-12-20T06:45:00+00:00,452.8,98.6,0.36,4.543,7.74,41.12721667,-73.80816667,7.5,
Ada,16,2022-12-20T07:00:00+00:00,439.7,98.8,0.36,4.21,7.02,41.12721667,-73.80816667,7.51,
Ada,16,2022-12-20T07:15:00+00:00,448.2,98.6,0.36,4.358,6.62,41.12723333,-73.80816667,7.5,
Ada,16,2022-12-20T07:30:00+00:00,437.9,98.3,0.35,4.134,6.52,41.12723333,-73.80816667,7.51,
Ada,16,2022-12-20T07:45:00+00:00,441.3,98.1,0.36,4.303,7.24,41.12723333,-73.80816667,7.5,
Ada,16,2022-12-20T08:00:00+00:00,459.5,97.3,0.37,4.721,6.11,41.12723333,-73.80816667,7.49,
Ada,16,2022-12-20T08:15:00+00:00,441.8,98.3,0.35,4.546,8.52,41.12725,-73.80816667,7.49,
Ada,16,2022-12-20T08:30:00+00:00,452.2,98.1,0.36,4.656,8.41,41.12725,-73.80816667,7.49,
Ada,16,2022-12-20T08:45:00+00:00,452.5,98,0.36,4.618,8.01,41.12725,-73.80816667,7.49,
Ada,16,2022-12-20T09:00:00+00:00,450.6,98,0.36,4.613,7.58,41.12725,-73.80816667,7.49,
Ada,16,2022-12-20T09:15:00+00:00,455.8,98.2,0.36,4.659,7.8,41.12725,-73.80816667,7.49,
Ada,16,2022-12-20T09:30:00+00:00,456.1,98,0.36,4.661,7.19,41.12723333,-73.80816667,7.49,
Ada,16,2022-12-20T09:45:00+00:00,463.3,98.5,0.37,4.962,6.79,41.12723333,-73.80816667,7.48,
Ada,16,2022-12-20T10:00:00+00:00,455.8,97.8,0.36,4.701,6.63,41.12721667,-73.80816667,7.49,
Ada,16,2022-12-20T10:15:00+00:00,453.4,97.2,0.36,4.717,7.62,41.12723333,-73.80816667,7.48,
Ada,16,2022-12-20T10:30:00+00:00,459.9,96.6,0.36,4.965,7.47,41.12725,-73.80816667,7.47,
Ada,16,2022-12-20T10:45:00+00:00,455.5,98,0.36,4.741,7.74,41.12725,-73.80816667,7.48,
Ada,16,2022-12-20T11:00:00+00:00,462.8,97.6,0.37,4.949,7.45,41.12725,-73.808,7.48,
Ada,16,2022-12-20T11:15:00+00:00,461.3,97.5,0.37,4.907,7.65,41.12725,-73.808,7.48,
Ada,16,2022-12-20T11:30:00+00:00,460.1,97.2,0.36,4.894,7.14,41.12725,-73.808,7.47,
Ada,16,2022-12-20T11:45:00+00:00,459.1,97.2,0.36,4.867,7.44,41.12725,-73.80816667,7.47,
Ada,16,2022-12-20T12:00:00+00:00,461.5,96.4,0.37,4.982,7.72,41.12723333,-73.808,7.47,
Ada,16,2022-12-20T12:15:00+00:00,457.6,93.1,0.36,4.918,7.57,41.12723333,-73.808,7.46,
